sentence1,label
Assange rejeita relatório dos EUA sobre ingerência eleitoral russa - Estado de Minas https://t.co/ZYTbMnCH2h… https://t.co/Isu4U2LOtH,1
"RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais - 04/01/2017 - Mercado - Folha de S.Paulo https://t.co/Jr66fNPVyT",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/eOZSt6m1zA,2
"Alguma dúvida de que esse governo tem que ser afastado  B Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/rhbxXUeG7l",0
Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/UmgcGunT8t,0
RT @Felacio: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/DatlkHBtFP,2
"@PMMG190 - Autores de furto de defensivos agrícolas são surpreendidos pela polícia, um autor foi preso https://t.co/m5l4VID0Eq",2
@PMMG190 - BURITIS - APREENSÃO DE DROGAS https://t.co/nLgTwjtyk0,2
Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/3tNzy89VP5 https://t.co/tSEjAIuCMr,2
"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG. Pouco, pra quem perde a vida na mão desses bandidos cada ve…",2
"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/R5zcaYa39r",2
I'm at Big Mais Administração in Governador valadares - MG w/ @tue_nunes07 @andreacorreia9 @amandassantosm https://t.co/ejXfZr43HM,1
Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/OdbcW8X3dV,1
RT @TransitoBH: Google e BHTrans disponibilizam horários das linhas municipais de BH em tempo real - Gerais - Estado de Minas https://t.co/…,2
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
Grupos de Folia de Reis comemoram título de patrimônio cultural imaterial de Minas - Gerais - Estado de Minas https://t.co/8S3fm1cCa2,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial--documento https://t.co/einoORswqm #domesticNews,0
"Mas este Fernando Pimentel é um cara de pau... com o Estado de MG falido, ele sendo investigado, o filho voando... https://t.co/Nni0BG4UgH",0
"em_com: Bom dia! Veja a capa da edição digital do Estado de Minas de hoje, 09 de janeiro. Leia mais no… https://t.co/uY1s5NnbuJ #timbeta #…",1
Araxá recebe novas doses da vacina contra febre amarela  https://t.co/PpDs1tK6oM,2
"Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/DdrzHDtC1w",1
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
Grupo é detido após roubo e carreta recuperada em MG https://t.co/5TvF3BDXOB https://t.co/KtiPVaTd2h,2
"RT @revistavoto: Governo de #Minas gasta R$ 50,8 milhões com helicópteros https://t.co/KNJEi9SXxb  #politica",0
@PMMG190 - 7º BPM - LAGOA DA PRATA: Policiais prendem suspeitos de tráfico de drogas https://t.co/2xSZS0EFPn,2
RT @marlidzdz59: Eduardo Cunha pede ao STF a anulação da cassação na Câmara - Politica - Estado de Minas https://t.co/BnxRYwkP02,1
RT @Galorthodox: Fezes e pelo de roedor são encontrados em arroz distribuído na Grande BH - Gerais - Estado de Minas https://t.co/aYADGLP8BQ,1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
RT @Hugotim1: #timbeta #globo Três homens são detidos após roubo em loja de celulares em Ipatinga https://t.co/UC0RGNcM65 #OperacaoBetaLab…,2
"RT @CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…",0
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/mpwn14rLrN",2
"@ThadeuPenido @militanciadoPT Minas que estão legais: um governador que foi terrorista pronto pra ser preso, pena que o STF não deixa",0
@PMMG190 - 21ª CIA PM IND - Quadrilha é presa após roubo a residência  https://t.co/oUR82dvgIh,2
"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",0
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/T8ed07sFlx,2
Surto de febre amarela provoca corrida por vacinas no interior de Minas - Gerais - Estado de Minas https://t.co/ivR7hld03v,1
#timbeta #globo Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/1JKC7vbgMU #OperacaoBetaLab #Sigode…,2
"RT @rbrasiliense: Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mai…",0
"I'm at cute in governador valadares, minas gerais w/ @andre280580 @tue_nunes07 @brenasunshine @newrandley https://t.co/AXCiN4g1fb",1
RT @josetomazfilho: BB avisa Justiça que governo de MG desgovernado pelo PT não tem recursos em conta judicial https://t.co/YZH7JZUJG3 …,0
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",0
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
#timbeta #globo Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/FKljp0909U #OperacaoBetaLab #Sigodevolta,2
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/YKX6lJ6Fij,2
"I'm at Governador Valadares - @prefeituragv in Governador Valadares, MG https://t.co/85HkVmIGg8",1
"RT @exilado: Mas o povo lá curte helicóptero msm // Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.c…",0
Superlotação aumenta o risco em presídios do Norte de Minas - Gerais - Estado de Minas https://t.co/T2ZXPUIoqq,0
"RT @carlinibh: Para não perder clientes, motoristas de táxi-lotação se recusam a aumentar tarifa - Gerais - Estado de Minas https://t.co/Sn…",1
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",2
"RT @ZeGeraldo1436: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/cg3pJa9A5Z",0
"RT @RevistaISTOE: Mesmo em ‘calamidade financeira’, governo de Fernando Pimentel em MG compra mais dois helicópteros. https://t.co/vAdSKiBh…",0
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/Fp1UbL2YLY",2
#beta #betalab #mg Crise política no DF se agrava: Rollemberg exonera vice-governador de cargo… https://t.co/idJfAELeW4 #timbeta #rt #brasil,1
"Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros https://t.co/rp7WzeDyPH #timbeta #sdv #betaajudabeta",0
"E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar,, https://t.co/toQjoM43Wi",1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"PM detém grupo em atitude suspeita e impede sequestro em Pequeri, MG https://t.co/lTVo8KyBMa https://t.co/kUxWm60Qpb",2
"#timbeta #globo Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/FCLzCggUJc #OperacaoBetaLab #Sigodevolta",2
"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/NvMYFmR6Cz https://t.co/ByqGoAHSWC",2
MURIAÉ (MG) – PM apreende drogas e dinheiro no bairro São Cristóvão; 3 são conduzidos à delegacia https://t.co/wwKy8U3YbG,2
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
Ação da Polícia Civil (de grande mérito) impediu explosão e roubo do Banco do Brasil em Mato Verde/MG. https://t.co/3lhzITRqMh,2
#timbeta #globo Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/2NXGZ5U9br #OperacaoBetaLab…,2
Suspeito de tráfico de drogas é detido com mais de R$ 22 mil em Juiz de Fora #G1 https://t.co/J4sKWkRr3n,2
RT @CanalSaude: Minas Gerais recebe auxílio da Força Nacional do SUS para casos de febre amarela https://t.co/XS3cGpCkb8 #CanalSaude,2
RT @Gisaieira: Vereador preso vai receber salário de R$ 9 mil em Caratinga - Politica - Estado de Minas https://t.co/XNsAkX4bT2,0
Moraes apresenta plano de segurança há mais de 2h e não menciona novo massacre - Nacional - Estado de Minas https://t.co/eBf0knFhgH,1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"Três são presos após furto a loja em shopping de Varginha, MG https://t.co/LmcaPJexK9 https://t.co/v3zP3Jbu6W",2
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/kkz6I8kjsP #TimBeta,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @EducacaoMinas: Exposições, caminhadas e oficinas animam férias no Museu de História Natural. Acesse e saiba como participar: https://t.…",2
"Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... https://t.co/L5nAOXVNJR by #chico_pinheiro via @c0nvey",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/A2eSmbsrqi,0
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar´´- https://t.co/yHubB53Hjj,1
Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/ZYP224zJcc,2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"New post: ""Cães encontram drogas escondidas em tijolo e britas, em Montes Claros"" https://t.co/ZG4Ri0rlaW",2
Araxá recebe novas doses da vacina contra febre amarela https://t.co/bsQ9Lg4k5J #noticias,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
O Programa BDMG Municípios Mineradores oferecerá crédito para financiamento a municípios que tiveram queda na... https://t.co/OV2yJy8YLJ,2
"RT @prosapolitica: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/JKKYSX8Fgg https://t.co/lhcjG…",0
Governo de Minas Gerais e Estado da Alemanha firmam acordo de cooperação – Pontal em Foco https://t.co/LO8lGRlJUQ,2
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/xxVSAFmxGG,2
Prefeito de Aimorés decreta estado de emergência administrativa  https://t.co/ZeYhQyahEC,0
Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/hFeFoGVJHI,2
@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE FURTO DE FIOS EM ITUIUTABA https://t.co/RDkOEpV5zm,2
"RT @jornalhojeemdia: Governo de Minas adquire helicópteros e outros equipamentos para a Defesa Civil, PM e Bombeiros https://t.co/Wgr318HoO…",0
Reflexos da irresponsabilidade extrema. Governo de Minas torrou recurso que sequer lhe pertencia: https://t.co/4ykI6fG0wh,1
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/axZdYWT3IQ,2
"RT @thebolsonaros: Claro! Afinal, a família do Pilantrel é numerosa!  https://t.co/jgarKa3AMC",0
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino -… https://t.co/jpe2u4rBIa,2
"I'm at cute in governador valadares, minas gerais w/ @tue_nunes07 @combatentemg @cleverson0505 @newrandley https://t.co/ali9PoIsOL",1
Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/8AoHwuCydt,2
tt Portugal se prepara para o adeus a Mario Soares - Estado de Minas https://t.co/d6gW4Dzw7y,1
Atentados suicidas contra mercados em Bagdá fazem ao menos 18 mortos - Estado de Minas https://t.co/Cr95oPcxS4,1
Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/5eSr7a4agV #brasil,2
Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/mgNrZ8fsMK,2
RT @pmmg190: @PMMG190 - UNAÍ - PRISÃO E APREENSÃO DE INFRATORES E DROGAS. https://t.co/XzQ7h2BHeS,2
@MichelTemer @STF_oficial @EliseuPadilha @alexandregarcia Custo menor e sem rebeliões no presídio privado de Minas G https://t.co/WotPgrUXf8,2
"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
@PMMG190 - PM apreende menor com drogas em Boa Esperança https://t.co/r3Zs1rtQBo,2
"@MarcosV60958142 Só lembrando que este crápula,mesmo com todo o apoio da mídia e dessas eleições controladas,NÃO VENCEU EM MG (estado dele)",1
Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/dZOSdHhjgQ,1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/0Ytih376j3,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
"Homem é preso após transportar drogas em ônibus de turismo, em MG https://t.co/nkknvlopvj https://t.co/ztjPVMmX6e",2
"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",0
Notícia: Rio distribui vacinas contra febre amarela em municípios perto de MG  https://t.co/tDoLTn0cUs https://t.co/YqV54KCiqu,2
RT @soeiroanita: Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/PCYz7hJgjp https://t.co/yYwBbJzK7T,2
RT @UOLNoticias: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/9sMRwetsqn,0
Fiquem ligados que dia 15 de janeiro acontecerá a virada de lote do #CarnavalExclusiveBH. Saiba mais em nosso site:… https://t.co/I94if3pcF2,1
"É UM PALHAÇO QUE ACHA QUE O BRASIL É SEU CIRCO   O governador de Minas, Fernando Pimentel, do PT, decretou... https://t.co/46ryGToQaF",0
"Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos: 3 pilares — trabalho, religião e disciplina https://t.co/GYB08M1kTX",2
"RT @augustoemil: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/w7jsbzD01R by #aricaetano via @c0nvey",0
RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @MulherTamarindo: E em Minas que acabou o dinheiro dos depósitos judiciais haahahha (via @AlbertoLage) https://t.co/049R6IaGiH (note o n…,0
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/2kFtvCuw6H,2
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
RT @IamegGua: NOTIFICACIÓN | A partir del 1 de enero pago de tasas de inspecciones (50 U.T) según el Art. 77 de la Ley de Minas (...) del e…,1
https://t.co/PEUvivHloI via @folha_com,1
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/WRWeCsI6RC,2
Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/UvLMS3wj2A https://t.co/VSUotHTuRS,2
@SenadoFederal fora em MG que tem o licenciamento que é ilegal e o poder federal não age contra esse abuso do governo estadual,0
"I'm at Big Mais in Governador Valadares, Minas Gerais https://t.co/2zZyNnCWYe",1
"Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/C9BC08Ye6s #G1 https://t.co/JeHzrRKA65",2
"� BELO HORIZONTE/ � MG  POLICIAIS MILITARES APREENDEM GRANDE QUANTIDADE DE MUNIÇÕES, DROGAS E RÁDIOS... https://t.co/wnZGhKKpYI",2
"Que onda esas minas que suben fotos a insta y dsp la borran y ponen foto y estado del ""novio"" quedan taaann malll",1
Suspeito de tráfico de drogas é preso com tabletes de maconha e crack em Belo Horizonte https://t.co/sdND3LkF4O https://t.co/R1OJne8tiB,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/ycSA2Aemuf https://t.co/hKi9WwdEIU,2
PM apreende pés de maconha e drogas em Uberlândia https://t.co/3UaoSBR7mp https://t.co/J0Wfg9BU4Y,2
@PMMG190 - Apreensão de drogas no Bairro Santa Mônica https://t.co/iKzyOwojlt,2
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/Ns4h3FYhrW,2
PM apreende drogas na casa de avós de adolescente em Montes Claros  https://t.co/jSBqugLq4h,2
tu mora em qual estado? — minas gerais https://t.co/RHE8f7zeaS,1
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
Homem é preso em Sabará suspeito de estupro e roubo de celular https://t.co/7x8xZ5thAc https://t.co/e1yL7VRcF7,2
"14 mrortos em Minas Gerais. Com a alta incidência, a Secretaria de Estado de Saúde mantém alerta para moradores e... https://t.co/usjAI6buEU",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/BELnetI07B https://t.co/YxCzqXl8fc,2
Azul começa venda de passagens de BH para Buenos Aires por R$ 357 o trecho - Economia - Estado de Minas https://t.co/OkGjRXTHdL,1
RT @uuntparticular: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4H20O3TNrR,2
RT @pmmg190: @PMMG190 - São Lourenço: PM prende autores por furto https://t.co/mTcOLuZi25,2
"agradezco no haber estado en todo el día en tw. que pena ver ""su bardo"" por un mg",1
Oposição venezuelana declarará Maduro em 'abandono de cargo' pela crise - Estado de Minas https://t.co/Oncd5s3utz,1
RT @ReutersBrazil: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/Qf614UYcNC,0
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia: Um dos autores teria molestado vítima de… https://t.co/lQ8cTSNftA",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
MG_Y_Elegis_mi_estado_ ♥,1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/J6VAWG3wY1 https://t.co/DFevhzch16,2
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/BHIe19WNZT by #AcordouAcordou via @c0nvey",0
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/z9Fg85nzEd",2
"Em meio à calamidade financeira, Pimentel compra mais dois helicópteros para o governo de Minas https://t.co/YvMolbKbtQ",0
RT @MuckeMuckjs: Usou o$ para comprar mas 2 Helicopteros né não BB avisa Justiça que governo de MG não tem recursos em conta judicial https…,0
"Bom dia! Esta é a capa do Estado de Minas desta terça, 10 de janeiro de 2017. Leia mais em https://t.co/HOLeI79uo2 https://t.co/UCCuGxwq6D",1
RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,0
"RT @SusipePa: Sem rebelião nos 10 anos de funcionamento, o novo modelo de gestão tem conseguido 60% de recuperação dos presos. https://t.co…",2
"RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense  Pra ser convocado tem que mudar de…",1
@PMMG190 - Patrulha Rural/9º BPE apreende armas de fogo e drogas no Assentamento Maringá/Monte Castelo https://t.co/y6J1wZMS7V,2
Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/iZK7WUrB8w https://t.co/n12tLVClWc,2
#i5gornascimento @i5gornascimento UFJF abre 62 vagas para cursos em Governador Valadares https://t.co/FYeEFvieCy,1
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
@PMMG190 - PM PRENDE AUTORES DE ROUBO https://t.co/WPdqbZxnRi,2
Ex-caseiro é trazido de Minas para o DF e confessa ter matado médica https://t.co/BNrhtqu1sw https://t.co/i0pW6wg80F,2
"Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",2
"RT @salseira: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/2c1M2shppK via @VEJA.com",0
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/p1advqZhdJ https://t.co/gScQzph3xP",2
RT @Estadao: Pimentel vai buscar filho em festa de réveillon com helicóptero do governo de Minas: https://t.co/cCf56Abvap (via @EstadaoPoli…,0
Estado de Minas em estado de calamidade comprou 2 elicopteros novos. Pode??,0
Araxá recebe novas doses da vacina contra febre amarela  https://t.co/rcm1i5EY20,2
"""Modelo de segurança será o nosso legado"", diz Cláudio Beato - Politica - Estado de Minas https://t.co/kA09mEn4xN",1
"RT @tradersclubbr: Em calamidade financeira, MG compra dois helicópteros https://t.co/QVcG3lYO34",0
Araxá recebe novas doses da vacina contra febre amarela https://t.co/qoapSrlneo #G1 https://t.co/0A0DACMlRs,2
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/XKtErm2091 https://t.co/XMjTp3HgT0,2
"Após denúncias, cães encontram drogas e menor é detido em MG https://t.co/2QMZuRH8yG",2
@PMMG190 - 45° BPM - PARACATU - POLÍCIA MILITAR PRENDE AUTORES DE TRÁFICO DE DROGAS E APREENDE ARMA DE FOGO. https://t.co/w3WlbGfsWZ,2
@PMMG190 - PM prende dupla por tráfico de drogas https://t.co/iOt2Dy9SBc,2
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"I'm at Sorveteria da Maria in Governador Valadares, Minas Gerais w/ @tue_nunes07 @newrandley @combatentemg https://t.co/wri52vE7Ha",1
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
Grupo tortura deficiente mental por 'ser branco' e 'eleitor do Trump' - Internacional - Estado de Minas https://t.co/if5S8BwZ9b #Racismo �,1
Prefeitura de Formiga - MG abre Processo Seletivo para Educação https://t.co/k3qEhyznty https://t.co/RsZitWLdJV,2
@MacarenaTablada amm que le pones mg a mo estado. El finde hagamos algo asi te despedimos . Dspea te vamos a extrañarrr,1
"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",0
RT @LaliPyP: En ese Estado nadie puede salir tan hermosa ... hasta borracha sale diosa en las fotos https://t.co/5ukCTu608c,1
"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",0
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar @GloboNews https://t.co/UGa7UXMYpX,1
Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/xBcfw3LtwJ https://t.co/l9zkeewh8h,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/glmS24kNGm,0
50 indirectas por fb y y no ella le pone mg al estado del bobito  ese.,1
Temer convoca reunião para tratar do massacre de Manaus - Estado de Minas https://t.co/grvRMm8nfg https://t.co/e92r8BmB1c,1
"#i5gornascimento @i5gornascimento g1 Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/ndVVD6kdly",1
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/R2MPeOuysE,2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/75czwj5wu6,2
PM prende jovens com drogas e tornozeleira eletrônica em Corinto  https://t.co/W3REiqHp6I,2
"RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense  Pra ser convocado tem que mudar de…",1
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"Em Montes Claros, mutirão realiza vacinação contra a febre amarela  https://t.co/NKIC8wZ8qN",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Líderes de motim em presídio de Minas Gerais serão transferidos https://t.co/On26Ex1Aqc https://t.co/q7OCD84F3g,2
"RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense  Pra ser convocado tem que mudar de…",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
RT @PortalMigalhas: BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais. https://t.co/SQfap6okaG,0
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/wT9XRJdJum #OperaçãoBetaLab https://t.co/ZLl00aR2b4,2
